class,author,glob_dir_bt_x,glob_dir_bt_y,glob_dir_bl_x,glob_dir_bl_y,glob_cm_x,glob_cm_y,glob_area,ti_1_dir_bt_x,ti_1_dir_bt_y,ti_1_dir_bl_x,ti_1_dir_bl_y,ti_1_cm_x,ti_1_cm_y,ti_1_area,ti_2_dir_bt_x,ti_2_dir_bt_y,ti_2_dir_bl_x,ti_2_dir_bl_y,ti_2_cm_x,ti_2_cm_y,ti_2_area,ti_3_dir_bt_x,ti_3_dir_bt_y,ti_3_dir_bl_x,ti_3_dir_bl_y,ti_3_cm_x,ti_3_cm_y,ti_3_area,ti_4_dir_bt_x,ti_4_dir_bt_y,ti_4_dir_bl_x,ti_4_dir_bl_y,ti_4_cm_x,ti_4_cm_y,ti_4_area,qua_1_dir_bt_x,qua_1_dir_bt_y,qua_1_dir_bl_x,qua_1_dir_bl_y,qua_1_cm_x,qua_1_cm_y,qua_1_area,qua_2_dir_bt_x,qua_2_dir_bt_y,qua_2_dir_bl_x,qua_2_dir_bl_y,qua_2_cm_x,qua_2_cm_y,qua_2_area,qua_3_dir_bt_x,qua_3_dir_bt_y,qua_3_dir_bl_x,qua_3_dir_bl_y,qua_3_cm_x,qua_3_cm_y,qua_3_area,qua_4_dir_bt_x,qua_4_dir_bt_y,qua_4_dir_bl_x,qua_4_dir_bl_y,qua_4_cm_x,qua_4_cm_y,qua_4_area
1,Andre,0.81380167325337,-0.58114269900775,0.53731551375959,0.84338131273657,-0.028662915919383,1.0501348090018,0.53613719885668,-0.060843355590305,-0.99814732684134,-0.99946576961075,-0.032682952381786,-0.067829339187349,-0.30095129467004,-0.32400979991833,0.38021707607829,0.92489727811173,0.57422636403945,0.81869657556511,-0.065443981963233,-0.12731727235606,-0.25316455696203,-0.98317395567631,0.18267176267773,-0.99452145453773,-0.10453265740507,0.060682844427119,0.38291856285135,0.5406288280931,0.83153559774538,-0.55547146612785,0.82873269924919,-0.55964463116798,-0.22163152519974,-0.027906442260095,0.14618211514904,-0.14603031640899,0.98928011538163,0.12238214545208,0.99248305299111,0.2475491488676,0.35771508065165,0.37464271131074,-0.45746010246055,-0.8892301471817,-0.64741050552142,-0.76214148118345,-0.222625391955,0.21480106990278,0.65251122907309,-0.034794627691044,0.99939448361688,0.17908492152413,0.98383361951231,-0.14223655913979,-0.3203488045007,-0.38280930992242,0.51123846876307,-0.85943890303895,0.59286422786714,-0.80530243220513,0.088685888286231,-0.33455310356845,-0.13842384646795
1,Andre,0.97854246686437,-0.20604523906899,0.83405762524588,0.55167733120838,0.080471557124233,2.5826172138437,0.28312537136067,0.85473452387566,-0.51906540406297,1,0,0.0093344155844156,-0.26529749830967,-0.96494355317885,-0.033430559912204,0.9994410426153,0.18716832152153,0.98232785739732,0.097869912514264,-0.31604543258494,-0.35502079619727,-0.80632479241522,0.59147301640612,-0.95112097721533,0.30881853360987,0.18465986902717,0.33873878228366,0.72311348781937,0.66888258094495,-0.74336807364079,0.79568445848594,-0.60571135248065,-0.2072623770916,0.067316954190489,0.31313131313131,-0.60629209719818,0.79524203414749,-0.63495724583811,0.77254727749031,0.33440339267896,0.36002650626975,0.34284016636958,-0.27480450067049,-0.96150012293875,-0.41807600141316,-0.90841205245328,-0.26933253457141,0.22797392799331,0.36066547831254,0.79461090438283,0.60711902509797,-0.043424907429118,0.99905669379409,-0.19874652710474,-0.2352825043782,-0.41800356506239,0.49141771291662,-0.87092401013625,0.77014872693529,-0.63786435736758,0.24048105165126,-0.32704975870043,-0.50267379679144
1,Andre,0.47813007430671,-0.87828903673191,0.93559280947759,0.35308086163631,-0.07045043358912,1.4948799780917,0.51323676323676,0.28850270173234,-0.95747908128227,1,0,0.027421541651713,-0.28986959126928,-0.80294705294705,0.38083862461288,0.92464152080845,0.54004844166681,0.84163393506515,-0.019279764821166,-0.35715388645325,-0.19605394605395,-0.99303896642103,-0.11778629448898,-0.9964559345793,-0.084116410061889,-0.0031601167194387,0.39241323648103,0.51573426573427,0.73021214523972,-0.68322047901421,0.83436240542098,-0.55121627009743,0.85426626104592,-0.58472130506029,-0.044205794205794,-0.59724454348763,0.80205919686408,-0.69077440106298,0.7230703470867,0.31219058897058,0.33722082920287,0.38936063936064,-0.30936789222247,-0.95094243109761,-0.27668671742331,-0.96096017628282,-0.30146241865432,0.25904474441334,0.44380619380619,0.61967169510046,0.78486112802924,0.25724675114669,0.96634575024909,-0.12502749497235,-0.23748779814956,-0.40759240759241,0.043328910009367,-0.99906086178841,0.48971213581076,-0.87188418040452,0.20154291531463,-0.34578324900906,-0.50324675324675
1,Andre,0.99958884237125,-0.02867309203593,0.86146762554531,0.50781249505829,-0.16567950628906,-1.8783902981568,-0.38032581453634,0.99264546221359,-0.1210577810253,0.97854978498675,0.20601048104984,-0.022826297443842,-0.27983505540683,-1.078529657477,-0.0038857153445003,0.99999245057963,0.17031826514307,0.98538910515524,0.16233412069616,-0.22386769349983,-0.6063074352548,-0.99996197963286,0.0087200509591915,-0.99851378269912,-0.054499777613207,0.089038205602623,0.34921954207643,0.61278195488722,0.68675581666196,-0.72688819517238,0.81431980232938,-0.58041645353508,0.18558488612836,-0.14108822781592,-0.096073517126149,-0.3845875266008,0.92308853008966,-0.3400570904316,0.94040479329233,0.22134053757188,0.26099962706404,0.6157059314954,0.045188059890832,-0.99897849788837,0.20206634168858,-0.97937183620757,-0.15295617217374,0.22598773682471,0.30430242272348,0.41808286147269,0.9084088952354,-0.21679621662415,0.97621688187485,-0.22962667825751,-0.27913083362,-0.51482873851295,0.28441298992324,-0.95870185728563,0.66441626489723,-0.74736271444327,0.2236861661019,-0.28698958173628,-0.66917293233083
1,Andre,0.77517052250924,0.63175205661141,0.93635477743081,0.3510551677194,0.96925760099958,3.4253711963827,0.19161676646707,0.8879989005003,0.45984557485124,0.88425114540251,0.46701168278144,-0.068895108387479,-0.27904705501055,-0.95881705975804,-0.95746404211203,0.2885526088298,-0.9539703721188,0.29990086548645,0.1999057048562,-0.35897511906879,-0.24685323231089,-0.38243404485826,0.92398279276908,-0.5897804416945,0.8075636387274,0.25138690162412,0.25804054678041,0.86105340339729,0.6451440907979,-0.76406092826982,0.70730528586237,-0.70690822076926,-0.0028789722667274,0.030023607867919,0.56971770744226,-0.56445333061347,0.82546498263667,-0.74489123894577,0.66718591272735,0.32066036911694,0.3441040866341,0.43773677135525,-0.22429004528427,-0.97452243462446,-0.3860923384578,-0.92246013799198,-0.20738487702773,0.21635095194227,0.10167420261518,0.21735202261453,0.97609328358788,-0.22881022516369,0.97347104777725,-0.23342033755115,-0.2575682740173,-0.52743492606623,0.98367505685695,-0.17995383440612,0.98459398271168,-0.17485619579516,0.21224035271124,-0.33219307487475,-0.5486985213247
1,Andre,0.91995041698618,0.39203473097029,0.84723752852307,0.53121424139618,-0.0076240469941258,1.4040662370034,0.46593291404612,0.98898852324594,0.14799223252529,0.95146660741213,0.30775200239746,-0.046693671445207,-0.30366766450053,-0.72510482180293,-0.86187433402343,0.5071219107391,-0.80979192606269,0.58671716907184,0.095502772446151,-0.35835979027592,-0.2730607966457,-0.7781680563277,0.62805610904693,-0.94615439265507,0.3237157167323,0.16133595834409,0.33732484366043,0.67662473794549,0.75649948476646,-0.65399428862038,0.7932276672974,-0.60892517424879,-0.23524182076814,0.053193710095398,0.36844863731656,-0.16736627407826,0.98589478662845,-0.21911866726207,0.97569821648771,0.35694945848375,0.35056018486984,0.21776729559748,-0.53919584635097,-0.84218040779744,-0.70675577267299,-0.70745761554556,-0.32138888888889,0.25153039832285,0.20964360587002,0.57330952390594,0.81933887360405,0.53818895377838,0.84282421063406,-0.2161385631863,-0.30456791293996,-0.31289308176101,0.1828026574859,-0.98314962666732,0.40856889095867,-0.91272748470768,0.15961724806202,-0.31020184291356,-0.45073375262055
1,Andre,0.99474965772832,0.10233825506323,0.78338897465976,0.62153174849039,0.060668877833057,0.84953030661986,0.74582560296846,0.95287498859538,-0.30336324119668,0.97268748987675,-0.23211860553877,-0.055583624549142,-0.30418240763068,-0.69944341372913,0.18422206006558,0.98288464866697,0.40761142964111,0.91315547549469,0.096548399799041,-0.25008980184344,-0.36147186147186,-0.99909046661992,0.042640819752863,-0.99366690042045,-0.11236588009189,0.044108860608233,0.39477179031759,0.49288806431664,0.68051822015441,-0.7327311594561,0.85970153969685,-0.51079669404066,6.7208994708995,-3.5901875901876,-0.0018552875695733,-0.38044846942206,0.9248021205179,-0.37729688731352,0.92609235976955,0.32608662694623,0.35614226588439,0.32374768089054,-0.43878993205138,-0.89858967027801,-0.4698490814454,-0.88274675907924,-0.328172935841,0.26144776092255,0.29437229437229,0.63092987730548,0.77583986100438,0.25335939183768,0.96737222338025,-0.20694159641528,-0.29629652644007,-0.32312925170068,0.03064405581186,-0.99953036064114,0.49452424925506,-0.86916383202404,0.12826022525193,-0.32407357511092,-0.29808286951144
1,Andre,0.84311021965591,0.53774079026215,0.77654569377783,0.6300609379061,0.42992291973824,1.0308534146462,0.55764643519746,0.98305104347085,-0.18333206465554,0.95796716493621,0.28687786757448,-0.11678559972672,-0.27679184461181,-0.86562417174662,-0.19363058734146,0.98107451075125,0.08943606707792,0.99599256518592,0.1050715157858,-0.34229659229659,-0.082692817386695,-0.67632177237217,0.73660631290763,-0.74665984322791,0.6652060421485,0.21899237066184,0.28854437564915,0.85502252849192,0.92214772473054,-0.3868379166709,0.91219512195122,-0.40975609756098,-0.077619186733998,0.024668242459654,0.12960508878876,-0.6421555783035,0.76657433641735,-0.71572906303433,0.69837805544562,0.3843537414966,0.3829816017316,0.16962629207527,-0.52122448561005,-0.85341961285205,-0.44451752127231,-0.89577015650329,-0.24260173383433,0.26120930814072,0.14683275907766,0.89523437842128,0.44559556516269,0.23079312717599,0.9730028429806,-0.26920243562738,-0.28681545940429,-0.46991783726478,0.7675883449281,0.64094315873605,0.98473345015027,0.17406904421848,0.16052189442271,-0.34198386529993,-0.15345878611185
1,Andre,0.83810816525017,0.54550408187381,0.9121520002415,0.40985208118959,1.9830691205053,4.7944920366795,0.12355212355212,0.98733045344252,0.15867758412894,0.93065592248071,0.36589555060369,-0.17331587400875,-0.26873109215649,-0.81880860452289,-0.36797491493495,0.92983571773654,0.077215143486008,0.99701445406596,0.13608253218643,-0.35683772615591,-0.1334804191947,-0.60445116428437,0.79664219697131,-0.6921033954069,0.72179837216929,0.25238675427527,0.31669355923087,0.64671814671815,0.58874730167226,-0.8083171498698,0.69785232252129,-0.7162416742634,-0.046822012387044,0.16410010757026,0.36955322669608,-0.47756786228386,0.87859486506218,-0.56016170744133,0.82838328177023,0.28766439909297,0.32016632016632,0.53778268063982,0.20920218765065,-0.97787240715861,0.20392674221662,-0.97898615097912,-0.14202891558515,0.24894042979149,0.23331494760066,0.80593019626205,0.5920105731767,0.26933290992773,0.96304713468753,-0.26361375439716,-0.25397831849445,-0.56425813568671,0.91337431458875,-0.40712081922881,0.94932278073814,-0.31430281254168,0.19974778423119,-0.271287606144,-0.21125206839493
1,Andre,0.72818980607028,0.68537552213026,0.9099220545973,0.41477928414692,0.2542909995148,0.49815353927435,1.0177777777778,0.99378577050211,0.11130966870637,0.98816934988211,0.15336667158664,-0.062203611800386,-0.23130124886397,-0.89555555555556,-0.55708526375081,0.83045530217567,-0.10823142976551,0.99412572525356,0.38203883495146,-0.34431259738703,-0.15259259259259,-0.69109550944984,0.72276344457801,-0.70648350540916,0.7077295080642,0.29415223433825,0.29104205766596,0.57740740740741,0.56434684661032,-0.82553778636776,0.60862081826103,-0.79346121491808,-0.10012180267966,0.072292145982767,0.60814814814815,-0.6956019069538,0.71842744034609,-0.69071908409502,0.72312318927479,0.3556862745098,0.34640730366221,0.22037037037037,-0.4639153331015,-0.88587954243978,-0.40474711205777,-0.91442866057495,-0.22477908689249,0.26214840269823,0.25148148148148,0.91283227421112,0.40833471461359,0.45528931586672,0.89034355102826,-0.24509612886464,-0.22417655379464,-0.47518518518519,0.98540994878424,0.17019762876443,0.9905754101623,0.13696845177553,-1.1883333333333,3.5667901234568,0.0074074074074075
1,Andre,0.98224537181323,-0.18760071841942,0.81305469343016,0.58218731134505,-0.011581216513586,0.57248143925435,1.0180436847104,-0.036781960844833,-0.99932331472673,1,0,0.10091486183719,-0.31903264939942,-0.53798670465337,0.50550243503148,0.86282517822398,0.54581191803467,0.83790772172794,0.086932286365179,-0.26664955230383,-0.12559354226021,-0.93807362447466,0.34643596098697,-0.97900487155461,0.20383685013349,0.21840757667529,0.40833384884129,0.33167141500475,0.73317089339435,-0.68004444051792,0.76187031858248,-0.64772958683622,-0.30931305323526,0.11712054211604,0.14648622981956,-0.35878250914053,0.93342118635417,-0.22021080488158,0.97545230606802,0.37542713949427,0.32550302853034,0.24050332383666,-0.41918472530079,-0.90790096710737,-0.50438716368641,-0.86347761355369,-0.31693279263296,0.27655575216439,0.28822412155745,-0.35628828784585,0.93437607843088,-0.4872594881568,0.87325723083246,-0.085037325543654,-0.40688649268115,-0.018755935422602,0.54661448043835,-0.83738438591552,0.90396495262971,-0.42760655329073,0.1846313867239,-0.36314002042506,-0.32336182336182
1,Andre,0.96759606114761,0.25250319295333,0.9221201798104,0.38690357194842,0.38864427049359,1.1043636728568,0.53601398601399,0.99980585697711,-0.019704018733736,0.99351637605859,0.11368909579819,-0.056583134447096,-0.29344296647399,-0.87902097902098,-0.19660676249948,0.98048242255508,0.11456329115923,0.99341595131081,0.26213249331806,-0.32406940138899,-0.30524475524476,-0.87915415065981,0.47653749000224,-0.97389142093494,0.22701431723425,0.20555030703826,0.31275125441398,0.74020979020979,0.84771951887677,-0.53044473540166,0.82718770210276,-0.56192571171816,-0.10670594837262,0.020300126360732,0.20769230769231,-0.72432918055987,0.68945430464207,-0.82233381220229,0.56900536140607,0.31541173152848,0.34717735732964,0.41328671328671,-0.35564927312214,-0.93461949184023,-0.58868338174092,-0.80836370283559,-0.21023391812865,0.23369320737742,0.15944055944056,0.82325663459306,0.5676693699668,0.1640269620914,0.9864558559343,-0.27297018010038,-0.29409135299304,-0.39475524475524,0.96413924751478,-0.26539689410697,1,0,0.27065517241379,-0.40685636202878,-0.2534965034965
1,Andre,0.31247711215439,-0.949925288841,0.80719295163488,0.59028767463922,0.067556850584545,0.65380788574826,1.0363475177305,-0.084291265133138,-0.9964411586352,1,0,0.0054317645425517,-0.31070928878137,-1.0642730496454,0.52582014198596,0.85059577842937,0.62523566550119,0.78043600800148,-0.011188271604939,-0.44541633832414,-0.059840425531915,-0.99885867694474,-0.047763411647421,-0.99194977960385,-0.12663188675794,0.024904606159716,0.37504470076102,0.54210992907801,0.87435722487958,-0.48528284876027,0.88373709243992,-0.4679837085261,-0.24362745098039,-0.077110276734807,0.037677304964539,-0.60943230780073,0.79283810592622,-0.64287124875017,0.76597425382998,0.35210771564803,0.3285667733417,0.34086879432624,-0.40909246819787,-0.9124929328295,-0.48244405108799,-0.87592678779097,-0.4137996941896,0.2346606805908,0.096631205673759,0.99168165501205,-0.12871478202814,-0.22040480307709,0.97540849021349,-0.23069486027944,-0.28306507552271,-0.29609929078014,-0.09592773623735,-0.99538830082555,0.60273229774103,-0.79794346745858,0.22934322033898,-0.3365895222135,-0.44459219858156
